mp-2306,1
mp-2426,1
mp-4402,1
mp-2667,1
mp-4764,1
mp-2117,1
mp-580,1
mp-2192,0
mp-101,1
mp-280,1
mp-2741,1
mp-2381,1
mp-2269,1
mp-3173,1
mp-646,1
mp-5878,1
mp-2017,1
mp-279,1
mp-694,1
mp-5077,1
mp-2175,0
mp-85,1
mp-315,1
mp-2,1
mp-4614,1
mp-1625,1
mp-797,1
mp-2691,1
mp-2566,1
mp-2580,1
mp-925,1
mp-1211,1
mp-1539,1
mp-2249,1
mp-749,1
mp-477,1
mp-2568,1
mp-1674,1
mp-807,1
mp-4964,1
mp-1865,1
mp-1579,1
mp-2364,1
mp-182,1
mp-1025,1
mp-2134,1
mp-931,1
mp-592,1
mp-4653,1
mp-1785,1
mp-2558,1
mp-2465,1
mp-1145,1
mp-503,1
mp-432,1
mp-1266,1
mp-124,1
mp-2828,1
mp-1265,1
mp-1753,1
mp-1066,1
mp-2267,1
mp-82,1
mp-5694,1
mp-1302,1
mp-1903,1
mp-75,1
mp-2443,1
mp-24,0
mp-2489,1
mp-1560,1
mp-2556,1
mp-2697,1
mp-930,1
mp-67,1
mp-2861,1
mp-2661,1
mp-14,1
mp-1307,1
mp-1688,1
mp-33,1
mp-2237,1
mp-2143,1
mp-3163,1
mp-1471,1
mp-2088,1
mp-4326,0
mp-545,0
mp-62,1
mp-2823,1
mp-1723,1
mp-70,1
mp-3323,1
mp-27,1
mp-949,1
mp-168,1
mp-4611,1
mp-4131,1
mp-2074,1
mp-3613,1
mp-1898,1
mp-451,1
mp-5827,1
mp-437,1
mp-2288,1
mp-2285,1
mp-55,1
mp-19,1
mp-5777,1
mp-1031,1
mp-284,1
mp-2795,1
mp-2379,1
mp-84,1
mp-18,1
mp-2145,1
mp-3385,1
mp-2347,0
mp-370,1
mp-5347,1
mp-130,1
mp-2458,1
mp-1161,1
mp-90,1
mp-986,1
mp-1441,1
mp-2205,1
mp-820,1
mp-2599,1
mp-2195,1
mp-4483,1
mp-50,1
mp-5221,1
mp-160,1
mp-2064,1
mp-2763,1
mp-1586,1
mp-2459,1
mp-3907,1
mp-2758,1
mp-2630,1
mp-2914,1
mp-1546,1
mp-2194,1
mp-1415,1
mp-3038,1
mp-674,1
mp-1138,1
mp-2977,1
mp-1434,1
mp-4519,1
mp-107,1
mp-5598,1
mp-1437,1
mp-5273,1
mp-3271,1
mp-4433,1
mp-4494,1
mp-2384,1
mp-37,1
mp-672,1
mp-2805,1
mp-2998,1
mp-4511,1
mp-179,1
mp-2646,1
mp-2232,1
mp-2252,1
mp-63,1
mp-2515,1
mp-2176,1
mp-1423,1
mp-2935,1
mp-228,1
mp-4076,1
mp-2197,1
mp-177,1
mp-472,1
mp-1564,1
mp-2673,1
mp-260,1
mp-1236,1
mp-1274,1
mp-3614,1
mp-2850,1
mp-2163,1
mp-300,1
mp-2191,1
mp-1895,1
mp-1245,1
mp-87,1
mp-2062,1
mp-1487,1
mp-4962,1
mp-2721,1
mp-2701,0
mp-80,1
mp-1640,1
mp-1671,1
mp-1491,1
mp-2964,1
mp-926,1
mp-869,1
mp-1093,1
mp-4633,1
mp-2273,1
mp-2050,1
mp-549,1
mp-668,1
mp-2636,1
mp-1505,1
mp-782,1
mp-237,1
mp-1979,1
mp-475,1
mp-992,1
mp-2186,1
mp-1925,1
mp-957,1
mp-2209,1
mp-5436,1
mp-4176,1
mp-1135,1
mp-1556,1
mp-829,1
mp-5149,1
mp-1507,1
mp-2564,1
mp-1486,1
mp-71,1
mp-3477,1
mp-441,1
mp-3301,1
mp-987,1
mp-215,1
mp-113,1
mp-2318,1
mp-165,1
mp-3448,1
mp-372,1
mp-2802,1
mp-4346,1
mp-5159,1
mp-114,1
mp-3061,1
mp-2470,1
mp-2054,1
mp-2807,1
mp-5175,1
mp-2114,1
mp-1830,1
mp-25,1
mp-3826,1
mp-448,1
